siteID,testResult,testPathogenName,taxonID,startCollectDate,endCollectDate
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-08-14T20:59:00Z,2017-08-16T12:59:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,2017-09-20T22:07:00Z,2017-09-22T12:07:00Z
